timestamp,pitch,pitch_rate,error,integral,wheel_vel,control_output
10.284000,0.603918,-3.166600,-0.493918,0.033330,-1.296106,-1.296106
10.288000,0.611731,-3.355744,-0.501731,0.031323,-1.594248,-1.594248
10.292000,0.617361,-3.153408,-0.507361,0.029294,-1.872105,-1.872105
10.296000,0.626214,-3.263134,-0.516214,0.027229,-2.188022,-2.188022
10.300000,0.631372,-3.494250,-0.521372,0.025144,-2.467373,-2.467373
10.304000,0.638028,-3.103943,-0.528028,0.023031,-2.765706,-2.765706
10.308000,0.642484,-2.878566,-0.532484,0.020902,-3.043008,-3.043008
10.312000,0.646855,-2.722893,-0.536855,0.018754,-3.321656,-3.321656
10.316000,0.654954,-2.027286,-0.544954,0.016574,-3.643264,-3.643264
10.320000,0.658127,-1.808183,-0.548127,0.014382,-3.914378,-3.914378
10.324000,0.660625,-1.806595,-0.550625,0.012179,-4.179859,-4.179859
10.328000,0.663888,-1.834778,-0.553888,0.009964,-4.455157,-4.455157
10.332000,0.662568,-2.253866,-0.552568,0.007753,-4.681976,-4.681976
10.336000,0.662736,-3.315891,-0.552736,0.005543,-4.925101,-4.925101
10.340000,0.665493,-3.127341,-0.555493,0.003321,-5.196988,-5.196988
10.344000,0.664438,-3.560986,-0.554438,0.001103,-5.428393,-5.428393
10.348000,0.663324,-3.548861,-0.553324,-0.001110,-5.659102,-5.659102
10.352000,0.663529,-2.664208,-0.553529,-0.003325,-5.904062,-5.904062
10.356000,0.662649,-2.595880,-0.552649,-0.005535,-6.137373,-6.137373
10.360000,0.661732,-0.763852,-0.551732,-0.007742,-6.370104,-6.370104
10.364000,0.655585,1.349502,-0.545585,-0.009924,-6.545391,-6.545391
10.368000,0.649519,0.998313,-0.539519,-0.012083,-6.719515,-6.719515
10.372000,0.649210,0.585816,-0.539210,-0.014239,-6.954478,-6.954478
10.376000,0.641116,0.956878,-0.531116,-0.016364,-7.103971,-7.103971
10.380000,0.633649,-0.366047,-0.523649,-0.018458,-7.257409,-7.257409
10.384000,0.626320,-0.223040,-0.516320,-0.020524,-7.409546,-7.409546
10.388000,0.615386,0.762582,-0.505386,-0.022545,-7.519362,-7.519362
10.392000,0.604602,1.698612,-0.494602,-0.024524,-7.626645,-7.626645
10.396000,0.595423,2.593718,-0.485423,-0.026465,-7.747245,-7.747245
10.400000,0.582914,2.436967,-0.472914,-0.028357,-7.827620,-7.827620
10.404000,0.569381,2.167559,-0.459381,-0.030195,-7.891809,-7.891809
10.408000,0.557357,1.935047,-0.447357,-0.031984,-7.967080,-7.967080
10.412000,0.548299,2.538776,-0.438299,-0.033737,-8.069763,-8.069763
10.416000,0.539501,3.162555,-0.429501,-0.035455,-8.171225,-8.171225
10.420000,0.523848,3.985417,-0.413848,-0.037111,-8.193732,-8.193732
10.424000,0.511238,3.741894,-0.401238,-0.038716,-8.243254,-8.243254
10.428000,0.502269,2.893583,-0.392269,-0.040285,-8.327248,-8.327248
10.432000,0.485641,2.021174,-0.375641,-0.041787,-8.323282,-8.323282
10.436000,0.474908,2.269580,-0.364908,-0.043247,-8.377087,-8.377087
10.440000,0.460862,3.427717,-0.350862,-0.044650,-8.389815,-8.389815
10.444000,0.443072,4.459910,-0.333072,-0.045983,-8.355638,-8.355638
10.448000,0.433169,4.990654,-0.323169,-0.047275,-8.400482,-8.400482
10.452000,0.422789,5.049579,-0.312789,-0.048526,-8.435412,-8.435412
10.456000,0.410002,4.710403,-0.300002,-0.049726,-8.439230,-8.439230
10.460000,0.392562,3.946751,-0.282562,-0.050857,-8.386575,-8.386575
10.464000,0.383195,4.089786,-0.273195,-0.051949,-8.415081,-8.415081
10.468000,0.370772,2.867055,-0.260772,-0.052992,-8.405642,-8.405642
10.472000,0.361567,3.005928,-0.251567,-0.053999,-8.425922,-8.425922
10.476000,0.351126,3.340594,-0.241126,-0.054963,-8.428308,-8.428308
10.480000,0.334604,4.069715,-0.224604,-0.055862,-8.359440,-8.359440
10.484000,0.324309,4.442917,-0.214309,-0.056719,-8.351917,-8.351917
10.488000,0.311892,4.693755,-0.201892,-0.057526,-8.316417,-8.316417
10.492000,0.296447,4.215044,-0.186447,-0.058272,-8.242369,-8.242369
10.496000,0.283676,3.284270,-0.173676,-0.058967,-8.191103,-8.191103
10.500000,0.274863,3.175110,-0.164863,-0.059626,-8.177507,-8.177507
10.504000,0.263067,2.704298,-0.153067,-0.060239,-8.127004,-8.127004
10.508000,0.255029,3.051952,-0.145029,-0.060819,-8.112406,-8.112406
10.512000,0.252190,2.873281,-0.142190,-0.061388,-8.150742,-8.150742
10.516000,0.242046,3.117622,-0.132046,-0.061916,-8.107089,-8.107089
10.520000,0.238560,3.185127,-0.128560,-0.062430,-8.131873,-8.131873
10.524000,0.225543,2.837796,-0.115543,-0.062892,-8.050241,-8.050241
10.528000,0.213359,1.900769,-0.103359,-0.063306,-7.972450,-7.972450
10.532000,0.203773,0.606220,-0.093773,-0.063681,-7.918012,-7.918012
10.536000,0.196077,0.653685,-0.086077,-0.064025,-7.879997,-7.879997
10.540000,0.184671,1.213120,-0.074671,-0.064324,-7.797794,-7.797794
10.544000,0.177829,2.332315,-0.067829,-0.064595,-7.760703,-7.760703
10.548000,0.168126,2.611789,-0.058126,-0.064827,-7.689007,-7.689007
10.552000,0.164526,2.326114,-0.054526,-0.065046,-7.679845,-7.679845
10.556000,0.150690,1.307260,-0.040690,-0.065208,-7.556566,-7.556566
10.560000,0.142408,0.080012,-0.032408,-0.065338,-7.488515,-7.488515
10.564000,0.133479,-0.647069,-0.023479,-0.065432,-7.409637,-7.409637
10.568000,0.128834,-0.729128,-0.018834,-0.065507,-7.373688,-7.373688
10.572000,0.121085,-1.064636,-0.011085,-0.065552,-7.301290,-7.301290
10.576000,0.120512,-0.401162,-0.010512,-0.065594,-7.303941,-7.303941
10.580000,0.120952,0.771900,-0.010952,-0.065637,-7.316679,-7.316679
10.584000,0.120077,1.497142,-0.010077,-0.065678,-7.314513,-7.314513
10.588000,0.120972,1.474707,-0.010972,-0.065722,-7.330906,-7.330906
10.592000,0.122006,0.598894,-0.012006,-0.065770,-7.348683,-7.348683
10.596000,0.123529,-1.328349,-0.013529,-0.065824,-7.371835,-7.371835
10.600000,0.123201,-2.456511,-0.013201,-0.065877,-7.375014,-7.375014
10.604000,0.124680,-2.127799,-0.014680,-0.065935,-7.397686,-7.397686
10.608000,0.125375,-1.241288,-0.015375,-0.065997,-7.412152,-7.412152
10.612000,0.123594,-0.356232,-0.013594,-0.066051,-7.399682,-7.399682
10.616000,0.122298,0.435237,-0.012298,-0.066100,-7.391857,-7.391857
10.620000,0.125434,-0.517731,-0.015434,-0.066162,-7.432007,-7.432007
10.624000,0.128927,-1.105339,-0.018927,-0.066238,-7.477047,-7.477047
10.628000,0.129990,-1.276785,-0.019990,-0.066318,-7.496685,-7.496685
10.632000,0.127328,-1.387602,-0.017328,-0.066387,-7.475984,-7.475984
10.636000,0.127740,-1.530888,-0.017740,-0.066458,-7.488090,-7.488090
10.640000,0.126604,-2.224213,-0.016604,-0.066524,-7.483415,-7.483415
10.644000,0.127141,-2.339566,-0.017141,-0.066593,-7.496658,-7.496658
10.648000,0.124057,-1.480366,-0.014057,-0.066649,-7.470459,-7.470459
10.652000,0.119294,0.071645,-0.009294,-0.066686,-7.424838,-7.424838
10.656000,0.115972,0.562351,-0.005972,-0.066710,-7.393304,-7.393304
10.660000,0.111621,0.412259,-0.001621,-0.066717,-7.349241,-7.349241
10.664000,0.108821,-0.851213,0.001179,-0.066712,-7.320488,-7.320488
10.668000,0.109224,-1.584124,0.000776,-0.066709,-7.325592,-7.325592
10.672000,0.109380,-2.618482,0.000620,-0.066707,-7.327878,-7.327878
10.676000,0.108833,-2.627068,0.001167,-0.066702,-7.322354,-7.322354
10.680000,0.107289,-2.150783,0.002711,-0.066691,-7.305579,-7.305579
10.684000,0.107959,-1.171881,0.002041,-0.066683,-7.312381,-7.312381
10.688000,0.107959,-1.171881,0.002041,-0.066675,-7.311946,-7.311946
10.692000,0.107429,0.802791,0.002571,-0.066664,-7.305623,-7.305623
10.696000,0.105035,0.922643,0.004965,-0.066645,-7.278653,-7.278653
10.700000,0.102643,-0.239451,0.007357,-0.066615,-7.250819,-7.250819
10.704000,0.101946,-0.963225,0.008054,-0.066583,-7.240604,-7.240604
10.708000,0.100477,-2.309506,0.009523,-0.066545,-7.221584,-7.221584
10.712000,0.101217,-2.128829,0.008783,-0.066510,-7.226110,-7.226110
10.716000,0.101039,-0.409852,0.008961,-0.066474,-7.220724,-7.220724
10.720000,0.100715,1.535466,0.009285,-0.066437,-7.213597,-7.213597
10.724000,0.099413,1.613868,0.010587,-0.066394,-7.195580,-7.195580
10.728000,0.099921,1.416141,0.010079,-0.066354,-7.196871,-7.196871
10.732000,0.097994,1.114999,0.012006,-0.066306,-7.171604,-7.171604
10.736000,0.097363,0.661567,0.012637,-0.066255,-7.159820,-7.159820
10.740000,0.095601,-0.011253,0.014399,-0.066198,-7.135367,-7.135367
10.744000,0.093867,-0.093112,0.016133,-0.066133,-7.110535,-7.110535
10.748000,0.091630,-0.174299,0.018370,-0.066060,-7.079524,-7.079524
10.752000,0.087239,0.728555,0.022761,-0.065969,-7.024082,-7.024082
10.756000,0.086281,1.843501,0.023719,-0.065874,-7.004563,-7.004563
10.760000,0.084371,3.106462,0.025629,-0.065771,-6.974101,-6.974101
10.764000,0.085595,2.795419,0.024405,-0.065674,-6.977104,-6.977104
10.768000,0.085008,1.477891,0.024992,-0.065574,-6.960543,-6.960543
10.772000,0.084798,0.127252,0.025202,-0.065473,-6.947773,-6.947773
10.776000,0.080125,-0.583546,0.029875,-0.065353,-6.886015,-6.886015
10.780000,0.078672,0.497753,0.031328,-0.065228,-6.857792,-6.857792
10.784000,0.074648,1.139652,0.035352,-0.065087,-6.800791,-6.800791
10.788000,0.071664,2.070656,0.038336,-0.064933,-6.753644,-6.753644
10.792000,0.069802,1.874502,0.040198,-0.064773,-6.717541,-6.717541
10.796000,0.064651,1.805880,0.045349,-0.064591,-6.644592,-6.644592
10.800000,0.056424,2.023811,0.053576,-0.064377,-6.536022,-6.536022
10.804000,0.054481,2.258665,0.055519,-0.064155,-6.493128,-6.493128
10.808000,0.051013,1.804662,0.058987,-0.063919,-6.432501,-6.432501
10.812000,0.050694,0.975055,0.059306,-0.063682,-6.404804,-6.404804
10.816000,0.042840,-0.122288,0.067160,-0.063413,-6.294209,-6.294209
10.820000,0.025255,-0.066450,0.084745,-0.063074,-6.074205,-6.074205
10.824000,0.023797,0.569200,0.086203,-0.062729,-6.024269,-6.024269
10.828000,0.017069,1.379606,0.092931,-0.062358,-5.915510,-5.915510
10.832000,0.014611,1.732773,0.095389,-0.061976,-5.850638,-5.850638
10.836000,0.003469,1.931639,0.106531,-0.061550,-5.689335,-5.689335
10.840000,-0.004024,1.863418,0.114024,-0.061094,-5.563653,-5.563653
10.844000,-0.009193,0.871327,0.119193,-0.060617,-5.460218,-5.460218
10.848000,-0.010433,-0.085483,0.120433,-0.060135,-5.397350,-5.397350
10.852000,-0.016499,-0.463123,0.126499,-0.059629,-5.280636,-5.280636
10.856000,-0.022056,-0.494955,0.132056,-0.059101,-5.166899,-5.166899
10.860000,-0.027013,-0.037832,0.137013,-0.058553,-5.057293,-5.057293
10.864000,-0.030308,-0.026036,0.140308,-0.057992,-4.963648,-4.963648
10.868000,-0.034016,-0.633386,0.144016,-0.057416,-4.863817,-4.863817
10.872000,-0.037334,-0.951197,0.147334,-0.056826,-4.766499,-4.766499
10.876000,-0.042043,-0.956534,0.152043,-0.056218,-4.652364,-4.652364
10.880000,-0.043600,-1.080543,0.153600,-0.055604,-4.570678,-4.570678
10.884000,-0.050124,-0.840800,0.160124,-0.054963,-4.433663,-4.433663
10.888000,-0.057945,-1.025840,0.167945,-0.054291,-4.279860,-4.279860
10.892000,-0.060031,-1.347405,0.170031,-0.053611,-4.185689,-4.185689
10.896000,-0.067530,-1.693435,0.177530,-0.052901,-4.031094,-4.031094
10.900000,-0.074709,-2.089541,0.184709,-0.052162,-3.876988,-3.876988
10.904000,-0.081194,-2.870766,0.191194,-0.051398,-3.727528,-3.727528
10.908000,-0.086558,-2.950057,0.196558,-0.050611,-3.587569,-3.587569
10.912000,-0.093289,-3.175961,0.203289,-0.049798,-3.430276,-3.430276
10.916000,-0.099462,-2.838804,0.209462,-0.048960,-3.276215,-3.276215
10.920000,-0.098627,-2.474452,0.208627,-0.048126,-3.196151,-3.196151
10.924000,-0.112099,-2.951575,0.222099,-0.047237,-2.959257,-2.959257
10.928000,-0.123287,-2.635077,0.233287,-0.046304,-2.742308,-2.742308
10.932000,-0.130606,-2.881879,0.240606,-0.045342,-2.563255,-2.563255
10.936000,-0.136421,-2.768413,0.246421,-0.044356,-2.397433,-2.397433
10.940000,-0.139220,-2.610382,0.249220,-0.043359,-2.261898,-2.261898
10.944000,-0.151153,-2.738706,0.261153,-0.042315,-2.024772,-2.024772
10.948000,-0.157764,-2.968871,0.267764,-0.041244,-1.841205,-1.841205
10.952000,-0.155530,-2.466263,0.265530,-0.040182,-1.751425,-1.751425
10.956000,-0.161799,-2.729090,0.271799,-0.039094,-1.568660,-1.568660
10.960000,-0.167317,-2.921187,0.277317,-0.037985,-1.391447,-1.391447
10.964000,-0.171570,-2.720364,0.281570,-0.036859,-1.225642,-1.225642
10.968000,-0.171122,-2.420957,0.281122,-0.035734,-1.109278,-1.109278
10.972000,-0.171189,-2.405433,0.281189,-0.034610,-0.986913,-0.986913
10.976000,-0.171864,-2.707168,0.281864,-0.033482,-0.857457,-0.857457
10.980000,-0.173416,-2.276615,0.283416,-0.032348,-0.717841,-0.717841
10.984000,-0.170864,-1.534887,0.280864,-0.031225,-0.622326,-0.622326
10.988000,-0.171961,-1.384125,0.281961,-0.030097,-0.487495,-0.487495
10.992000,-0.170773,-1.383814,0.280773,-0.028974,-0.377148,-0.377148
10.996000,-0.170559,-1.855365,0.280559,-0.027852,-0.256399,-0.256399
11.000000,-0.172911,-1.984478,0.282911,-0.026720,-0.107567,-0.107567
11.004000,-0.175245,-1.416853,0.285245,-0.025579,0.041943,0.041943
11.008000,-0.174134,-1.089943,0.284134,-0.024443,0.154654,0.154654
11.012000,-0.178073,-1.405206,0.288073,-0.023290,0.322361,0.322361
11.016000,-0.179033,-1.402906,0.289033,-0.022134,0.458905,0.458905
11.020000,-0.179427,-0.933354,0.289427,-0.020977,0.589720,0.589720
11.024000,-0.186646,-0.173173,0.296646,-0.019790,0.795472,0.795472
11.028000,-0.190483,-0.476692,0.300483,-0.018588,0.966796,0.966796
11.032000,-0.186767,-0.532342,0.296767,-0.017401,1.057017,1.057017
11.036000,-0.183834,-0.669237,0.293834,-0.016226,1.154824,1.154824
11.040000,-0.180639,-0.335487,0.290639,-0.015063,1.248898,1.248898
11.044000,-0.184992,0.079727,0.294992,-0.013883,1.424507,1.424507
11.048000,-0.187739,-0.109863,0.297739,-0.012692,1.584009,1.584009
11.052000,-0.189764,0.047402,0.299764,-0.011493,1.736622,1.736622
11.056000,-0.194096,-0.185989,0.304096,-0.010277,1.915269,1.915269
11.060000,-0.197850,-0.190611,0.307850,-0.009045,2.089186,2.089186
11.064000,-0.203573,0.004054,0.313573,-0.007791,2.286121,2.286121
11.068000,-0.210989,0.012401,0.320989,-0.006507,2.503744,2.503744
11.072000,-0.209240,0.084201,0.319240,-0.005230,2.623919,2.623919
11.076000,-0.215181,0.006776,0.325181,-0.003929,2.828009,2.828009
11.084000,-0.225459,0.288594,0.335459,-0.001267,3.225285,3.225285
11.088000,-0.228818,-0.164064,0.338818,0.000089,3.407627,3.407627
11.092000,-0.228048,-0.113472,0.338048,0.001441,3.546346,3.546346
11.096000,-0.229867,0.315996,0.339867,0.002800,3.713502,3.713502
11.100000,-0.228035,0.418550,0.338035,0.004152,3.841641,3.841641
11.104000,-0.228687,0.839935,0.338687,0.005507,3.996602,3.996602
11.108000,-0.225023,1.140107,0.335023,0.006847,4.104748,4.104748
11.112000,-0.227788,1.115845,0.337788,0.008198,4.282141,4.282141
11.116000,-0.222644,0.290792,0.332644,0.009529,4.374006,4.374006
11.120000,-0.217474,0.376649,0.327474,0.010839,4.463936,4.463936
11.124000,-0.213035,0.535916,0.323035,0.012131,4.560076,4.560076
11.128000,-0.208762,0.351993,0.318762,0.013406,4.656400,4.656400
11.132000,-0.204389,0.378423,0.314389,0.014664,4.749986,4.749986
11.136000,-0.198859,1.379171,0.308859,0.015899,4.829197,4.829197
11.140000,-0.195502,1.798071,0.305502,0.017121,4.930031,4.930031
11.144000,-0.188236,1.676471,0.298236,0.018314,4.986621,4.986621
11.148000,-0.186214,1.493407,0.296214,0.019499,5.097778,5.097778
11.152000,-0.182087,1.197738,0.292087,0.020667,5.184812,5.184812
11.156000,-0.179823,1.165424,0.289823,0.021826,5.290451,5.290451
11.160000,-0.173495,0.716850,0.283495,0.022960,5.350475,5.350475
11.164000,-0.166427,0.712828,0.276427,0.024066,5.399922,5.399922
11.168000,-0.162642,0.858078,0.272642,0.025157,5.482458,5.482458
11.172000,-0.162642,0.858078,0.272642,0.026247,5.604659,5.604659
11.176000,-0.158127,1.982781,0.268127,0.027320,5.677022,5.677022
11.180000,-0.154944,2.477061,0.264944,0.028380,5.762059,5.762059
11.184000,-0.153727,2.306419,0.263727,0.029434,5.867150,5.867150
11.188000,-0.152263,1.677915,0.262263,0.030484,5.968755,5.968755
11.192000,-0.148685,1.022135,0.258685,0.031518,6.046423,6.046423
11.196000,-0.146493,0.482709,0.256493,0.032544,6.137746,6.137746
11.200000,-0.148671,0.030579,0.258671,0.033579,6.275846,6.275846
11.204000,-0.147184,0.428293,0.257184,0.034608,6.374294,6.374294
11.208000,-0.148566,0.739664,0.258566,0.035642,6.503453,6.503453
11.212000,-0.149913,1.070500,0.259913,0.036682,6.632518,6.632518
11.216000,-0.148996,1.888539,0.258996,0.037718,6.737168,6.737168
11.220000,-0.150618,2.077558,0.260618,0.038760,6.869212,6.869212
11.224000,-0.141497,1.687458,0.251497,0.039766,6.884216,6.884216
11.228000,-0.141328,1.260066,0.251328,0.040771,6.994030,6.994030
11.232000,-0.135200,1.234319,0.245200,0.041752,7.038397,7.038397
11.236000,-0.137621,1.060720,0.247621,0.042743,7.174039,7.174039
11.240000,-0.139907,0.403642,0.249907,0.043742,7.308768,7.308768
11.244000,-0.136817,-0.006116,0.246817,0.044729,7.385307,7.385307
11.248000,-0.139285,-0.134763,0.249285,0.045727,7.521531,7.521531
11.252000,-0.141828,-0.697884,0.251828,0.046734,7.659290,7.659290
11.256000,-0.143743,0.092375,0.253743,0.047749,7.790982,7.790982
11.260000,-0.142081,0.252190,0.252081,0.048757,7.884215,7.884215
11.264000,-0.144132,-0.012070,0.254132,0.049774,8.017549,8.017549
11.268000,-0.143849,0.431453,0.253849,0.050789,8.126051,8.126051
11.272000,-0.144500,0.499261,0.254500,0.051807,8.244717,8.244717
