timestamp,pitch,pitch_rate,error,integral,wheel_vel,control_output,wheel_r_pos,wheel_r_vel,wheel_r_torque,wheel_l_pos,wheel_l_vel,wheel_l_torque
34.500000,0.035395,-1.045661,-0.011258,-0.004743,-1.498902,-1.498902,-546.150275,-1.671675,-0.370836,-525.174046,-1.779214,-0.212969
34.504000,0.046205,-0.707845,-0.000435,-0.004745,-1.427022,-1.427022,-546.157849,-1.528978,-0.227380,-525.182195,-1.658741,-0.028871
34.508000,0.055631,-0.745269,0.008998,-0.004709,-1.295767,-1.295767,-546.167915,-1.368940,-0.227526,-525.193029,-1.482759,-0.025208
34.512000,0.063263,-0.632114,0.016639,-0.004642,-1.201682,-1.201682,-546.172901,-1.262304,-0.285744,-525.198494,-1.376614,-0.043674
34.516000,0.075600,-0.805188,0.028986,-0.004527,-0.986415,-0.986415,-546.177407,-1.232151,-0.066508,-525.202904,-1.265135,-0.039468
34.520000,0.083635,-1.102641,0.037028,-0.004378,-0.791204,-0.791204,-546.181625,-1.095551,-0.217907,-525.207506,-1.176835,-0.000146
34.524000,0.090890,-0.913030,0.044294,-0.004201,-0.678660,-0.678660,-546.185748,-0.915853,-0.069272,-525.212012,-0.986438,0.021145
34.528000,0.100479,-1.100670,0.053901,-0.003986,-0.461404,-0.461404,-546.188145,-0.797601,0.051560,-525.214505,-0.837833,0.106967
34.532000,0.110653,-0.747320,0.064089,-0.003729,-0.315910,-0.315910,-546.189775,-0.593969,-0.083620,-525.216806,-0.726658,0.081949
34.536000,0.114729,-0.680614,0.068180,-0.003457,-0.189520,-0.189520,-546.190733,-0.288977,-0.171116,-525.218915,-0.498345,0.151372
34.540000,0.123108,-1.189497,0.076585,-0.003150,0.097413,0.097413,-546.191692,-0.289057,-0.066704,-525.219874,-0.371873,0.119668
34.544000,0.128020,-1.252564,0.081503,-0.002824,0.273109,0.273109,-546.192555,-0.191343,-0.030141,-525.220737,-0.216519,0.047953
34.548000,0.131646,-1.040628,0.085142,-0.002484,0.391430,0.391430,-546.192171,-0.005263,0.211984,-525.220545,-0.056234,0.271226
34.552000,0.135397,-0.599683,0.088910,-0.002128,0.477269,0.477269,-546.191309,0.142273,0.253027,-525.219874,0.102128,0.275176
34.556000,0.138552,-0.198507,0.092081,-0.001760,0.566822,0.566822,-546.190062,0.261117,0.186004,-525.218915,0.206773,0.296862
34.560000,0.139022,0.028452,0.092562,-0.001389,0.654341,0.654341,-546.188049,0.376816,0.191687,-525.216902,0.360690,0.224436
34.564000,0.131503,-0.355856,0.085057,-0.001049,0.740184,0.740184,-546.186611,0.395321,0.259085,-525.215080,0.441757,0.172376
34.568000,0.125442,-0.507936,0.079001,-0.000733,0.796069,0.796069,-546.184789,0.452713,0.315068,-525.213067,0.514862,0.216199
34.572000,0.115117,-1.011829,0.068683,-0.000458,0.847202,0.847202,-546.184789,0.452713,0.315068,-525.213067,0.514862,0.216199
34.576000,0.109095,-1.082396,0.062676,-0.000208,0.868594,0.868594,-546.181529,0.626512,0.184918,-525.209807,0.644390,0.179870
34.580000,0.103081,-0.524663,0.056668,0.000019,0.775349,0.775349,-546.176065,0.717356,0.185783,-525.204438,0.728471,0.222264
34.584000,0.096243,-0.300091,0.049833,0.000218,0.719932,0.719932,-546.172613,0.779431,0.177764,-525.201082,0.759792,0.180715
34.588000,0.090077,-0.074031,0.043672,0.000393,0.664349,0.664349,-546.169545,0.774081,0.042695,-525.198206,0.737040,0.095301
34.592000,0.085432,0.072521,0.039025,0.000549,0.634407,0.634407,-546.167532,0.609269,0.084583,-525.195618,0.712473,0.023911
34.596000,0.074563,0.146528,0.028147,0.000662,0.527874,0.527874,-546.165902,0.555135,0.079875,-525.193317,0.686718,-0.010272
34.600000,0.066021,0.160243,0.019601,0.000740,0.448481,0.448481,-546.161779,0.804356,-0.189731,-525.190632,0.638713,-0.026364
34.604000,0.060767,0.673631,0.014358,0.000797,0.316946,0.316946,-546.158807,0.704302,-0.314849,-525.188044,0.591708,-0.075993
34.608000,0.056909,0.397508,0.010492,0.000839,0.331133,0.331133,-546.156986,0.566546,-0.220593,-525.186414,0.511352,-0.109755
34.612000,0.044291,0.600556,-0.002137,0.000831,0.142291,0.142291,-546.155260,0.521912,-0.315327,-525.184976,0.434973,-0.171429
34.616000,0.037720,0.668429,-0.008714,0.000796,0.040505,0.040505,-546.154014,0.351898,-0.095714,-525.183538,0.357493,-0.054787
34.620000,0.031976,-0.082034,-0.014470,0.000738,0.080193,0.080193,-546.153343,0.231563,-0.198837,-525.182675,0.270261,-0.194818
34.624000,0.021689,0.465684,-0.024768,0.000639,-0.168684,-0.168684,-546.152959,0.113858,-0.090608,-525.182291,0.121384,-0.184306
34.628000,0.013497,0.545964,-0.032973,0.000507,-0.323659,-0.323659,-546.152959,0.054125,0.041021,-525.182099,0.090930,-0.018886
34.632000,0.007539,0.384761,-0.038935,0.000351,-0.418418,-0.418418,-546.153151,-0.018013,-0.277480,-525.182387,-0.017178,-0.209788
34.636000,0.001901,0.795277,-0.044582,0.000173,-0.613921,-0.613921,-546.153822,-0.107052,-0.373194,-525.183250,-0.151005,-0.258629
34.640000,0.001808,0.829145,-0.044687,-0.000006,-0.679031,-0.679031,-546.153822,-0.107052,-0.373194,-525.183250,-0.151005,-0.258629
34.644000,0.001334,0.602226,-0.045163,-0.000186,-0.704885,-0.704885,-546.154493,-0.148711,-0.376229,-525.184017,-0.172550,-0.360568
34.648000,-0.004308,0.459109,-0.050818,-0.000390,-0.814481,-0.814481,-546.157082,-0.352115,-0.489841,-525.187085,-0.410372,-0.444645
34.652000,-0.005378,0.394102,-0.051898,-0.000597,-0.883852,-0.883852,-546.158999,-0.415526,-0.473791,-525.188906,-0.426500,-0.404630
34.656000,-0.003241,0.439656,-0.049764,-0.000796,-0.930686,-0.930686,-546.161300,-0.534890,-0.476733,-525.191399,-0.578825,-0.360810
34.660000,-0.007523,0.759276,-0.054060,-0.001012,-1.106850,-1.106850,-546.163793,-0.600787,-0.493334,-525.194275,-0.679198,-0.340325
34.664000,-0.005166,0.760790,-0.051712,-0.001219,-1.146151,-1.146151,-546.166861,-0.623657,-0.489166,-525.197919,-0.738151,-0.285612
34.668000,-0.005637,0.569985,-0.052187,-0.001428,-1.187264,-1.187264,-546.169353,-0.736618,-0.556416,-525.200891,-0.855796,-0.355031
34.672000,-0.005215,0.371829,-0.051777,-0.001635,-1.215967,-1.215967,-546.172997,-0.829243,-0.501746,-525.205205,-0.979110,-0.280398
34.676000,-0.001275,0.475888,-0.047848,-0.001827,-1.248709,-1.248709,-546.176448,-0.828721,-0.532181,-525.209615,-0.978021,-0.315173
34.680000,-0.002928,0.055844,-0.049501,-0.002025,-1.261483,-1.261483,-546.181146,-0.981225,-0.440939,-525.214121,-1.043133,-0.266072
34.684000,-0.002965,-0.318771,-0.049549,-0.002223,-1.262797,-1.262797,-546.184885,-0.976259,-0.411184,-525.218244,-1.062163,-0.313124
34.688000,0.001660,-0.000682,-0.044925,-0.002402,-1.319779,-1.319779,-546.188336,-1.006550,-0.435600,-525.221983,-1.079648,-0.319250
34.692000,0.008073,-0.190490,-0.038514,-0.002557,-1.260656,-1.260656,-546.192459,-1.038670,-0.358859,-525.226489,-1.093487,-0.254640
34.696000,0.011065,-0.032334,-0.035525,-0.002699,-1.297849,-1.297849,-546.192459,-1.038670,-0.358859,-525.226489,-1.093487,-0.254640
34.700000,0.015361,-0.249368,-0.031233,-0.002824,-1.250054,-1.250054,-546.198211,-1.049248,-0.440058,-525.233104,-1.150284,-0.271372
34.704000,0.021027,-0.223938,-0.025565,-0.002926,-1.219600,-1.219600,-546.201663,-1.018071,-0.383597,-525.236939,-1.157968,-0.131783
34.708000,0.024076,-0.140482,-0.022514,-0.003016,-1.226447,-1.226447,-546.205210,-1.006177,-0.453022,-525.240774,-1.126358,-0.269010
34.712000,0.031878,-0.365801,-0.014716,-0.003075,-1.113699,-1.113699,-546.212976,-1.006926,-0.358672,-525.249499,-1.158581,-0.094592
34.716000,0.038870,-0.208819,-0.007722,-0.003106,-1.066495,-1.066495,-546.217674,-1.014780,-0.398861,-525.254580,-1.137173,-0.123618
34.720000,0.037266,-0.573644,-0.009327,-0.003143,-1.035849,-1.035849,-546.220838,-0.930880,-0.251634,-525.258607,-1.122671,-0.023403
34.724000,0.043157,-0.710736,-0.003431,-0.003157,-0.946255,-0.946255,-546.220838,-0.930880,-0.251634,-525.258607,-1.122671,-0.023403
34.728000,0.049794,-0.901493,0.003214,-0.003144,-0.829913,-0.829913,-546.227261,-0.852124,-0.276686,-525.266085,-0.980598,-0.083565
34.732000,0.056606,-1.033295,0.010029,-0.003104,-0.712680,-0.712680,-546.231000,-0.732285,-0.301934,-525.270783,-0.903888,-0.037266
34.736000,0.061727,-0.914500,0.015160,-0.003043,-0.651607,-0.651607,-546.231000,-0.732285,-0.301934,-525.270783,-0.903888,-0.037266
34.740000,0.067662,-1.038272,0.021103,-0.002959,-0.531809,-0.531809,-546.233685,-0.674620,-0.210875,-525.274330,-0.792467,-0.052592
34.744000,0.071109,-0.740768,0.024557,-0.002860,-0.509013,-0.509013,-546.235602,-0.587461,-0.252734,-525.276439,-0.745084,0.077927
34.748000,0.074056,-0.811453,0.027513,-0.002750,-0.425759,-0.425759,-546.237424,-0.515133,-0.237631,-525.278644,-0.634895,-0.015940
34.752000,0.080220,-0.319620,0.033684,-0.002616,-0.391534,-0.391534,-546.240684,-0.415337,-0.113210,-525.282000,-0.452214,-0.041700
34.756000,0.084625,-0.463375,0.038095,-0.002463,-0.264631,-0.264631,-546.240684,-0.415337,-0.113210,-525.282000,-0.452214,-0.041700
34.760000,0.091613,-0.927424,0.045094,-0.002283,-0.043138,-0.043138,-546.242313,-0.219611,-0.257187,-525.284397,-0.325732,-0.087844
34.764000,0.091710,-0.747116,0.045197,-0.002102,-0.013801,-0.013801,-546.242601,-0.097205,-0.256464,-525.285260,-0.214640,-0.089304
34.768000,0.093748,-0.805230,0.047246,-0.001913,0.082087,0.082087,-546.242218,0.046511,-0.176410,-525.285451,-0.093580,0.148974
34.772000,0.094730,-0.727728,0.048241,-0.001720,0.143568,0.143568,-546.241930,0.050828,-0.066419,-525.285356,-0.009734,0.019194
34.776000,0.095838,-0.258548,0.049354,-0.001523,0.141322,0.141322,-546.241834,0.038521,0.080964,-525.285068,0.046555,0.010019
34.780000,0.090602,-0.411002,0.044120,-0.001346,0.161784,0.161784,-546.241355,0.097684,0.074456,-525.284493,0.113952,0.044143
34.784000,0.085445,-0.524700,0.038970,-0.001190,0.169974,0.169974,-546.240779,0.116612,0.024600,-525.283822,0.138375,0.000288
34.788000,0.080899,-0.865794,0.034426,-0.001053,0.218187,0.218187,-546.240779,0.045586,0.132672,-525.283246,0.149779,0.010046
34.792000,0.072469,-0.792624,0.025993,-0.000949,0.138347,0.138347,-546.240204,0.112707,0.100171,-525.282671,0.145707,0.079179
34.796000,0.066717,-0.562065,0.020244,-0.000868,0.056477,0.056477,-546.239150,0.185595,0.089196,-525.281808,0.162100,0.084064
34.800000,0.059841,-0.138091,0.013373,-0.000814,-0.080668,-0.080668,-546.238766,0.134469,0.102585,-525.281329,0.158057,-0.080752
34.804000,0.051193,-0.126138,0.004722,-0.000795,-0.180376,-0.180376,-546.238670,0.058185,0.036001,-525.281041,0.098159,-0.098598
34.808000,0.041069,-0.067436,-0.005409,-0.000817,-0.318953,-0.318953,-546.238670,0.058185,0.036001,-525.281041,0.098159,-0.098598
34.812000,0.041069,-0.067436,-0.005409,-0.000839,-0.325984,-0.325984,-546.238670,0.058185,0.036001,-525.281041,0.098159,-0.098598
34.816000,0.030288,-0.690675,-0.016201,-0.000903,-0.370599,-0.370599,-546.239150,-0.053438,-0.191816,-525.281425,-0.053835,-0.190065
34.820000,0.027739,-0.389380,-0.018752,-0.000978,-0.476811,-0.476811,-546.239533,-0.093330,-0.352010,-525.281904,-0.107444,-0.346540
34.824000,0.025507,0.009234,-0.020993,-0.001062,-0.598755,-0.598755,-546.240012,-0.126403,-0.321195,-525.282479,-0.158808,-0.250288
34.828000,0.018901,0.404502,-0.027601,-0.001173,-0.781125,-0.781125,-546.240492,-0.135273,-0.337751,-525.283150,-0.183759,-0.306821
34.832000,0.020576,0.642223,-0.025932,-0.001277,-0.835221,-0.835221,-546.242122,-0.269348,-0.503259,-525.285643,-0.364463,-0.378924
34.836000,0.015152,0.753814,-0.031366,-0.001402,-0.960179,-0.960179,-546.242122,-0.269348,-0.503259,-525.285643,-0.364463,-0.378924
34.840000,0.006712,0.652361,-0.039819,-0.001561,-1.096135,-1.096135,-546.246148,-0.453017,-0.606047,-525.290820,-0.576441,-0.411427
34.844000,0.001315,0.258479,-0.045223,-0.001742,-1.152807,-1.152807,-546.248449,-0.575549,-0.571513,-525.293697,-0.695381,-0.404575
34.848000,-0.006668,0.042115,-0.053218,-0.001955,-1.281158,-1.281158,-546.251517,-0.719660,-0.542460,-525.296860,-0.817075,-0.493788
34.852000,-0.012435,0.058148,-0.058998,-0.002191,-1.429935,-1.429935,-546.254585,-0.776799,-0.573682,-525.300408,-0.884781,-0.441224
34.856000,-0.014945,0.168906,-0.061515,-0.002437,-1.558941,-1.558941,-546.259475,-0.971896,-0.478576,-525.305489,-1.006596,-0.449565
34.860000,-0.020543,0.189897,-0.067129,-0.002706,-1.717138,-1.717138,-546.265131,-1.118853,-0.529085,-525.311146,-1.135344,-0.458146
34.864000,-0.020140,0.561646,-0.066740,-0.002973,-1.862436,-1.862436,-546.265131,-1.118853,-0.529085,-525.311146,-1.135344,-0.458146
34.868000,-0.018970,0.612722,-0.065578,-0.003235,-1.942418,-1.942418,-546.274048,-1.314467,-0.604415,-525.320254,-1.340937,-0.582939
34.872000,-0.017316,0.147452,-0.063936,-0.003491,-1.926742,-1.926742,-546.280184,-1.490199,-0.595417,-525.326485,-1.517827,-0.524454
34.876000,-0.021454,0.303618,-0.068092,-0.003763,-2.091682,-2.091682,-546.285936,-1.592449,-0.551505,-525.332525,-1.645826,-0.522951
34.880000,-0.023309,0.370439,-0.069959,-0.004043,-2.216394,-2.216394,-546.293894,-1.696558,-0.359647,-525.340962,-1.732660,-0.320031
34.884000,-0.027234,0.470950,-0.073894,-0.004338,-2.376765,-2.376765,-546.302810,-1.811417,-0.465022,-525.349687,-1.851662,-0.398404
34.888000,-0.029582,0.543996,-0.076254,-0.004643,-2.516628,-2.516628,-546.308658,-1.878036,-0.439715,-525.355823,-1.916170,-0.506835
34.892000,-0.025536,0.466824,-0.072215,-0.004932,-2.548921,-2.548921,-546.316999,-2.016837,-0.598395,-525.364068,-2.037415,-0.503203
34.896000,-0.023619,0.393694,-0.070312,-0.005213,-2.605054,-2.605054,-546.325053,-2.106243,-0.647266,-525.372409,-2.177858,-0.510434
34.900000,-0.026308,0.099899,-0.073012,-0.005506,-2.682428,-2.682428,-546.333681,-2.176600,-0.552405,-525.381709,-2.280704,-0.422611
34.904000,-0.023812,-0.161185,-0.070525,-0.005788,-2.699884,-2.699884,-546.344419,-2.337427,-0.414171,-525.393118,-2.414414,-0.355517
34.908000,-0.017648,-0.474651,-0.064377,-0.006045,-2.656503,-2.656503,-546.354006,-2.412736,-0.406991,-525.402130,-2.450509,-0.351941
34.912000,-0.018109,-0.187550,-0.064844,-0.006305,-2.795215,-2.795215,-546.364648,-2.457433,-0.377914,-525.412964,-2.472658,-0.336977
34.916000,-0.007981,0.104386,-0.054720,-0.006523,-2.794493,-2.794493,-546.374140,-2.509566,-0.328142,-525.422455,-2.523365,-0.214901
34.920000,0.003546,0.119764,-0.043198,-0.006696,-2.715006,-2.715006,-546.385357,-2.507860,-0.427728,-525.434248,-2.593793,-0.305353
34.924000,0.002922,-0.058534,-0.043826,-0.006872,-2.749200,-2.749200,-546.394465,-2.538034,-0.354704,-525.444314,-2.643446,-0.243101
34.928000,0.009283,-0.470136,-0.037470,-0.007021,-2.651660,-2.651660,-546.404436,-2.521009,-0.332303,-525.453902,-2.592082,-0.195901
34.932000,0.013338,-0.777274,-0.033412,-0.007155,-2.594186,-2.594186,-546.415557,-2.520359,-0.323206,-525.465598,-2.606719,-0.247623
34.936000,0.020973,-1.105187,-0.025778,-0.007258,-2.480351,-2.480351,-546.424665,-2.589875,-0.132705,-525.474610,-2.620768,-0.096939
34.940000,0.026104,-1.107840,-0.020652,-0.007341,-2.445230,-2.445230,-546.435691,-2.428536,-0.297711,-525.486115,-2.508909,-0.092793
34.944000,0.033828,-1.086124,-0.012915,-0.007392,-2.372871,-2.372871,-546.444320,-2.345496,-0.181280,-525.495607,-2.517840,0.044972
34.948000,0.044395,-0.482873,-0.002345,-0.007402,-2.351627,-2.351627,-546.452661,-2.395059,-0.079525,-525.503948,-2.469689,0.004640
34.952000,0.050044,-0.314101,0.003304,-0.007389,-2.308238,-2.308238,-546.462248,-2.280624,-0.184646,-525.513535,-2.315754,0.011908
34.956000,0.058177,-0.315457,0.011450,-0.007343,-2.195368,-2.195368,-546.470110,-2.128448,-0.311209,-525.522451,-2.273539,-0.089125
34.960000,0.065670,-0.879109,0.018953,-0.007267,-1.984883,-1.984883,-546.478738,-2.212891,-0.214030,-525.530601,-2.237186,-0.103574
34.964000,0.071400,-1.458617,0.024679,-0.007168,-1.785564,-1.785564,-546.478738,-2.212891,-0.214030,-525.530601,-2.237186,-0.103574
34.968000,0.072107,-1.760007,0.025394,-0.007067,-1.692733,-1.692733,-546.495324,-1.955722,-0.039925,-525.547762,-2.102904,0.160945
34.972000,0.076791,-1.563029,0.030089,-0.006946,-1.630767,-1.630767,-546.495324,-1.955722,-0.039925,-525.547762,-2.102904,0.160945
34.976000,0.082616,-1.258543,0.035930,-0.006803,-1.565725,-1.565725,-546.503761,-1.819439,0.044279,-525.556774,-1.907980,0.214101
34.980000,0.095318,-0.607879,0.048639,-0.006608,-1.460605,-1.460605,-546.515074,-1.620810,0.014904,-525.568758,-1.729062,0.150730
34.984000,0.104736,-0.041845,0.058068,-0.006376,-1.368186,-1.368186,-546.515074,-1.620810,0.014904,-525.568758,-1.729062,0.150730
34.988000,0.107999,-0.391337,0.061350,-0.006130,-1.189636,-1.189636,-546.524278,-1.478547,-0.191388,-525.578058,-1.498623,-0.057632
34.992000,0.112882,-0.586157,0.066237,-0.005865,-1.011774,-1.011774,-546.533099,-1.365670,-0.009833,-525.586783,-1.378622,0.034499
34.996000,0.114167,-0.642465,0.067529,-0.005595,-0.898901,-0.898901,-546.537317,-1.157642,-0.003264,-525.591576,-1.262011,0.073140
35.000000,0.108420,-0.801294,0.061798,-0.005348,-0.860338,-0.860338,-546.541536,-1.070064,0.115641,-525.595891,-1.113286,0.178959
35.004000,0.114821,-0.951773,0.068210,-0.005075,-0.669137,-0.669137,-546.544987,-0.976113,0.080693,-525.599534,-1.022674,0.224724
35.008000,0.115252,-0.705295,0.068650,-0.004801,-0.616509,-0.616509,-546.547959,-0.860667,0.024094,-525.602506,-0.892940,0.020428
35.012000,0.117845,-0.299711,0.071256,-0.004516,-0.561565,-0.561565,-546.550739,-0.736696,0.107096,-525.605191,-0.735349,0.069917
35.016000,0.119466,-0.345900,0.072891,-0.004224,-0.439328,-0.439328,-546.553136,-0.635668,0.058794,-525.607491,-0.616056,-0.015144
35.020000,0.119898,-0.296265,0.073333,-0.003931,-0.347127,-0.347127,-546.555054,-0.554101,-0.033484,-525.609313,-0.536967,-0.039648
35.024000,0.115503,-0.261221,0.068947,-0.003655,-0.316089,-0.316089,-546.555054,-0.554101,-0.033484,-525.609313,-0.536967,-0.039648
35.028000,0.114540,-0.234518,0.067996,-0.003383,-0.243647,-0.243647,-546.556779,-0.426656,0.024321,-525.611039,-0.414318,-0.028383
35.032000,0.112705,-0.081998,0.066169,-0.003118,-0.205477,-0.205477,-546.558601,-0.268375,-0.094635,-525.613052,-0.301718,-0.030636
35.036000,0.106164,-0.162602,0.059633,-0.002880,-0.192684,-0.192684,-546.559368,-0.187981,-0.139026,-525.613915,-0.217908,-0.039146
35.040000,0.103855,0.056421,0.057332,-0.002650,-0.182998,-0.182998,-546.559560,-0.103931,-0.128320,-525.614394,-0.169467,-0.049852
35.044000,0.097984,0.004466,0.051468,-0.002445,-0.177624,-0.177624,-546.559752,-0.064822,-0.191195,-525.615161,-0.158572,-0.023875
35.048000,0.093610,0.059478,0.047097,-0.002256,-0.178208,-0.178208,-546.559752,-0.064822,-0.191195,-525.615161,-0.158572,-0.023875
35.052000,0.092141,0.120029,0.045631,-0.002074,-0.146770,-0.146770,-546.559847,-0.013257,-0.246349,-525.615833,-0.095543,-0.122608
35.056000,0.087396,0.182041,0.040888,-0.001910,-0.161070,-0.161070,-546.559847,-0.013257,-0.246349,-525.615833,-0.095543,-0.122608
35.060000,0.078607,0.325722,0.032099,-0.001782,-0.249235,-0.249235,-546.559943,-0.014285,-0.235656,-525.616599,-0.090712,-0.096691
35.064000,0.074605,0.245587,0.028097,-0.001669,-0.247113,-0.247113,-546.559943,-0.005054,-0.227174,-525.616887,-0.077680,-0.140790
35.068000,0.068214,0.301438,0.021707,-0.001582,-0.305067,-0.305067,-546.560135,-0.037875,-0.350637,-525.617175,-0.089857,-0.234911
35.072000,0.056262,0.748625,0.009753,-0.001543,-0.511854,-0.511854,-546.560710,-0.109797,-0.217431,-525.617654,-0.105472,-0.245155
35.076000,0.049882,0.779914,0.003369,-0.001530,-0.589407,-0.589407,-546.561381,-0.135468,-0.312237,-525.618133,-0.111196,-0.236970
35.080000,0.045875,0.925519,-0.000640,-0.001533,-0.663095,-0.663095,-546.562148,-0.198215,-0.492437,-525.618996,-0.202740,-0.463137
35.084000,0.039721,0.821145,-0.006801,-0.001560,-0.728133,-0.728133,-546.562148,-0.198215,-0.492437,-525.618996,-0.202740,-0.463137
35.088000,0.033931,0.972692,-0.012601,-0.001610,-0.839868,-0.839868,-546.564641,-0.300275,-0.558531,-525.621873,-0.348319,-0.405216
35.092000,0.029175,0.631610,-0.017360,-0.001680,-0.861560,-0.861560,-546.567038,-0.463226,-0.422859,-525.624557,-0.523934,-0.305871
35.096000,0.020497,0.053111,-0.026055,-0.001784,-0.901432,-0.901432,-546.569147,-0.556583,-0.444115,-525.626954,-0.615914,-0.409771
35.100000,0.015922,0.315305,-0.030640,-0.001906,-1.040852,-1.040852,-546.572503,-0.665137,-0.306308,-525.630022,-0.635469,-0.369068
35.104000,0.013709,0.379312,-0.032859,-0.002038,-1.121081,-1.121081,-546.575379,-0.735434,-0.275183,-525.632706,-0.690617,-0.300284
35.108000,0.007917,0.791136,-0.038657,-0.002192,-1.310921,-1.310921,-546.579118,-0.857612,-0.297151,-525.636062,-0.783181,-0.417580
35.112000,0.004742,1.232181,-0.041844,-0.002360,-1.478536,-1.478536,-546.582761,-0.929942,-0.360730,-525.639417,-0.854582,-0.459560
35.116000,0.007151,0.809066,-0.039442,-0.002518,-1.429055,-1.429055,-546.586788,-0.984771,-0.489002,-525.643828,-1.027421,-0.471485
35.120000,0.010007,0.899966,-0.036597,-0.002664,-1.457952,-1.457952,-546.592349,-1.177658,-0.483561,-525.649580,-1.230163,-0.407605
35.124000,0.003168,0.137980,-0.043456,-0.002838,-1.467219,-1.467219,-546.596855,-1.202416,-0.371263,-525.654661,-1.285151,-0.232274
35.128000,0.003578,0.175005,-0.043051,-0.003010,-1.524611,-1.524611,-546.602128,-1.270860,-0.282994,-525.660126,-1.351153,-0.129886
35.132000,0.004335,0.200853,-0.042301,-0.003179,-1.574997,-1.574997,-546.607784,-1.391724,-0.115129,-525.665879,-1.442196,-0.059206
35.136000,0.001806,0.313445,-0.044840,-0.003359,-1.682901,-1.682901,-546.612674,-1.344457,-0.316136,-525.670960,-1.422639,-0.119865
35.140000,0.008853,0.772135,-0.037790,-0.003510,-1.725410,-1.725410,-546.619193,-1.360250,-0.268418,-525.678246,-1.466775,-0.141603
35.144000,0.011254,0.174484,-0.035392,-0.003651,-1.641043,-1.641043,-546.619193,-1.360250,-0.268418,-525.678246,-1.466775,-0.141603
35.148000,0.011299,-0.013638,-0.035357,-0.003793,-1.654605,-1.654605,-546.630411,-1.523881,-0.269494,-525.689080,-1.503280,-0.353154
35.152000,0.016893,-0.068578,-0.029764,-0.003912,-1.616841,-1.616841,-546.637026,-1.478981,-0.262893,-525.696175,-1.558085,-0.120024
35.156000,0.020069,-0.061688,-0.026589,-0.004018,-1.614473,-1.614473,-546.642107,-1.464035,-0.311358,-525.701640,-1.568420,-0.093938
35.160000,0.022363,-0.531721,-0.024295,-0.004115,-1.538625,-1.538625,-546.649202,-1.505372,-0.178131,-525.709214,-1.591645,-0.046500
35.164000,0.029541,-0.471070,-0.017120,-0.004184,-1.485099,-1.485099,-546.653900,-1.494434,-0.223273,-525.714103,-1.570691,-0.051193
35.168000,0.035749,-0.335075,-0.010911,-0.004227,-1.447895,-1.447895,-546.659556,-1.503277,-0.075501,-525.719856,-1.564811,0.015254
35.172000,0.036667,-0.243089,-0.009994,-0.004267,-1.465509,-1.465509,-546.659556,-1.503277,-0.075501,-525.719856,-1.564811,0.015254
35.176000,0.046389,-0.099481,-0.000263,-0.004268,-1.373500,-1.373500,-546.671349,-1.415260,-0.079785,-525.732223,-1.458885,0.011248
35.180000,0.051655,-0.380195,0.005004,-0.004248,-1.256069,-1.256069,-546.677197,-1.412619,-0.079030,-525.737688,-1.382645,-0.080346
35.184000,0.055041,-0.256194,0.008393,-0.004215,-1.225574,-1.225574,-546.682662,-1.355054,-0.073477,-525.743632,-1.343079,0.019253
35.188000,0.060845,-0.316824,0.014201,-0.004158,-1.127101,-1.127101,-546.687551,-1.271642,0.034354,-525.748330,-1.285707,0.056398
35.192000,0.065319,-0.667097,0.018682,-0.004083,-0.989498,-0.989498,-546.691962,-1.166725,-0.026139,-525.752932,-1.239465,0.026732
35.196000,0.068077,-1.106880,0.021448,-0.003998,-0.853660,-0.853660,-546.696180,-1.118095,-0.012647,-525.757917,-1.189578,0.064475
35.200000,0.074097,-0.848761,0.027472,-0.003888,-0.789535,-0.789535,-546.700111,-1.010500,0.028112,-525.761752,-1.079378,0.182390
35.204000,0.079412,-0.428375,0.032798,-0.003756,-0.754452,-0.754452,-546.703850,-0.892222,0.097106,-525.765779,-0.916937,0.133818
35.208000,0.082802,-0.310222,0.036202,-0.003612,-0.686627,-0.686627,-546.707110,-0.852619,0.172509,-525.768655,-0.848816,0.081632
35.212000,0.088343,-0.100775,0.041748,-0.003445,-0.601415,-0.601415,-546.710178,-0.803472,0.045905,-525.771532,-0.761883,0.023392
35.216000,0.094304,-0.085363,0.047716,-0.003254,-0.470389,-0.470389,-546.712574,-0.726942,0.058525,-525.773545,-0.650605,-0.017222
35.220000,0.097144,-0.658544,0.050565,-0.003052,-0.273019,-0.273019,-546.715163,-0.589533,0.040470,-525.776133,-0.563459,-0.013709
35.224000,0.105059,-1.003546,0.058491,-0.002818,-0.043221,-0.043221,-546.716793,-0.541286,0.098818,-525.777763,-0.526940,0.006267
35.228000,0.106262,-1.031932,0.059699,-0.002579,0.053704,0.053704,-546.716793,-0.541286,0.098818,-525.777763,-0.526940,0.006267
35.232000,0.112092,-0.871861,0.065548,-0.002317,0.181891,0.181891,-546.718710,-0.216846,0.243249,-525.779968,-0.271716,0.351992
35.236000,0.119418,-0.162947,0.072883,-0.002025,0.244152,0.244152,-546.718710,-0.078761,0.215709,-525.780256,-0.136849,0.291067
35.240000,0.125802,0.079610,0.079281,-0.001708,0.382757,0.382757,-546.718710,-0.078761,0.215709,-525.780256,-0.136849,0.291067
35.244000,0.134045,0.268504,0.087537,-0.001358,0.563517,0.563517,-546.718327,0.046670,0.224757,-525.779968,0.015434,0.245407
35.248000,0.128865,-0.010920,0.082364,-0.001028,0.656016,0.656016,-546.716889,0.189614,0.311807,-525.778626,0.182581,0.366957
