timestamp,pitch,pitch_rate,error,integral,wheel_vel,control_output,wheel_r_pos,wheel_r_vel,wheel_r_torque,wheel_l_pos,wheel_l_vel,wheel_l_torque
15.108000,-0.152793,-0.141898,-0.199291,-0.000797,-2.626449,-2.626449,-547.074786,0.012552,-0.043429,-526.063180,0.046134,-0.075781
15.112000,-0.153825,-0.120909,-0.200322,-0.001598,-2.902806,-2.902806,-547.074786,0.012552,-0.043429,-526.063180,0.046134,-0.075781
15.116000,-0.153146,-0.090308,-0.199644,-0.002397,-3.159403,-3.159403,-547.077278,-0.517474,-3.274272,-526.065960,-0.600686,-3.231738
15.120000,-0.156139,-0.495084,-0.202695,-0.003208,-3.390715,-3.390715,-547.088016,-1.950701,-1.622180,-526.077081,-2.032723,-1.528403
15.124000,-0.163541,-0.864382,-0.210240,-0.004049,-3.691789,-3.691789,-547.098275,-2.309951,-1.487776,-526.087244,-2.328259,-1.408559
15.128000,-0.168482,-1.058013,-0.215215,-0.004910,-3.998341,-3.998341,-547.106616,-2.195743,-1.721403,-526.095873,-2.229288,-1.747588
15.132000,-0.174832,-2.422597,-0.221555,-0.005796,-4.130468,-4.130468,-547.117449,-2.723605,-1.499215,-526.105556,-2.665368,-1.539335
15.136000,-0.181892,-0.363349,-0.228663,-0.006710,-4.863099,-4.863099,-547.133269,-3.355430,-1.145401,-526.121279,-3.317334,-1.105528
15.140000,-0.183176,0.089926,-0.230012,-0.007631,-5.255363,-5.255363,-547.133269,-3.355430,-1.145401,-526.121279,-3.317334,-1.105528
15.144000,-0.188636,0.499624,-0.235491,-0.008573,-5.696891,-5.696891,-547.161647,-3.897725,-1.487929,-526.150712,-3.952836,-1.453537
15.148000,-0.192084,-1.215315,-0.238981,-0.009528,-5.757908,-5.757908,-547.183315,-4.642005,-1.084767,-526.171517,-4.657099,-1.015555
15.152000,-0.193928,-1.550202,-0.240898,-0.010492,-6.037149,-6.037149,-547.183315,-4.642005,-1.084767,-526.171517,-4.657099,-1.015555
15.156000,-0.194138,-2.054951,-0.241136,-0.011457,-6.267680,-6.267680,-547.224061,-5.014058,-1.093344,-526.213893,-5.102859,-1.049454
15.160000,-0.194460,-1.680728,-0.241473,-0.012422,-6.649254,-6.649254,-547.248605,-5.476046,-0.877698,-526.237862,-5.436801,-0.944305
15.164000,-0.193003,-0.372924,-0.240057,-0.013383,-7.166660,-7.166660,-547.270368,-5.729665,-0.877834,-526.260200,-5.799547,-0.802043
15.168000,-0.184329,-0.494860,-0.231415,-0.014308,-7.343062,-7.343062,-547.293857,-5.977793,-1.133090,-526.286086,-6.054592,-0.973819
15.172000,-0.178842,-0.591170,-0.225954,-0.015212,-7.554901,-7.554901,-547.319360,-6.398142,-1.287656,-526.311205,-6.450508,-1.244228
15.176000,-0.175198,-3.025253,-0.222352,-0.016102,-7.386941,-7.386941,-547.348505,-6.736662,-1.075504,-526.339009,-6.821784,-0.948381
15.180000,-0.174658,-3.785548,-0.221849,-0.016989,-7.540063,-7.540063,-547.383595,-6.921366,-0.872161,-526.375728,-7.079134,-0.780138
15.184000,-0.171546,-3.027170,-0.218760,-0.017864,-7.916309,-7.916309,-547.406797,-7.104223,-0.435381,-526.398546,-7.102082,-0.393993
15.188000,-0.168579,-2.787364,-0.215805,-0.018727,-8.202156,-8.202156,-547.434216,-7.221023,-0.505839,-526.426925,-7.193268,-0.530560
15.192000,-0.152776,-1.030914,-0.200014,-0.019527,-8.571282,-8.571282,-547.467581,-7.459770,-0.793342,-526.459522,-7.474813,-0.757713
15.196000,-0.148171,-0.628282,-0.195437,-0.020309,-8.838867,-8.838867,-547.497685,-7.658161,-0.961021,-526.488668,-7.698749,-0.804197
15.200000,-0.141027,-1.164323,-0.188316,-0.021062,-8.907099,-8.907099,-547.526447,-7.805879,-1.306142,-526.517813,-7.868002,-1.113364
15.204000,-0.131404,-2.393433,-0.178710,-0.021777,-8.815207,-8.815207,-547.564413,-8.137891,-1.076117,-526.557026,-8.318602,-0.884503
15.208000,-0.125500,-3.750657,-0.172846,-0.022469,-8.738813,-8.738813,-547.594422,-8.405171,-0.900283,-526.588568,-8.481519,-0.709030
15.212000,-0.122547,-3.389522,-0.169916,-0.023148,-8.985939,-8.985939,-547.594422,-8.405171,-0.900283,-526.588568,-8.481519,-0.709030
15.216000,-0.111270,-1.598777,-0.158642,-0.023783,-9.361313,-9.361313,-547.661917,-8.559108,-0.344623,-526.654146,-8.420424,-0.429674
15.220000,-0.097245,-1.148413,-0.144619,-0.024361,-9.457593,-9.457593,-547.695473,-8.684810,-0.373564,-526.686839,-8.548804,-0.854406
15.224000,-0.084804,-1.900893,-0.132190,-0.024890,-9.352381,-9.352381,-547.738136,-8.915318,-0.856228,-526.729119,-8.862106,-0.858249
15.228000,-0.072942,-2.036741,-0.120356,-0.025371,-9.343733,-9.343733,-547.772363,-9.025323,-0.712155,-526.764017,-9.001692,-0.665420
15.232000,-0.053480,-2.640146,-0.100907,-0.025775,-9.138944,-9.138944,-547.804673,-8.942271,-0.611567,-526.795560,-8.954445,-0.720693
15.236000,-0.038355,-4.130300,-0.085774,-0.026118,-8.815538,-8.815538,-547.841584,-9.033884,-0.577181,-526.831416,-8.825505,-0.695976
15.240000,-0.020795,-3.819931,-0.068213,-0.026391,-8.746241,-8.746241,-547.875715,-8.943575,-0.272138,-526.866123,-8.905066,-0.451297
15.244000,-0.005901,-1.668670,-0.053319,-0.026604,-9.002540,-9.002540,-547.912147,-8.748594,-0.070479,-526.902459,-8.762563,-0.102023
15.248000,0.007417,-1.536507,-0.039983,-0.026764,-8.916960,-8.916960,-547.948388,-8.488581,-0.345062,-526.939370,-8.549725,-0.266121
15.252000,0.023955,-0.575809,-0.023422,-0.026858,-8.911988,-8.911988,-547.980985,-8.716909,-0.331626,-526.974652,-8.715295,-0.478677
15.256000,0.047018,-0.843579,-0.000378,-0.026859,-8.590436,-8.590436,-548.016937,-8.897255,-0.098681,-527.005619,-8.733721,-0.135749
15.260000,0.051779,-0.882188,0.004373,-0.026842,-8.521179,-8.521179,-548.051164,-8.635718,-0.445132,-527.041380,-8.675176,-0.539154
15.264000,0.076632,-2.753573,0.029241,-0.026725,-7.866607,-7.866607,-548.082132,-8.508370,-0.078099,-527.071293,-8.436715,-0.128317
15.268000,0.090099,-3.636317,0.042727,-0.026554,-7.499162,-7.499162,-548.123837,-8.307206,-0.276785,-527.114340,-8.366909,-0.215222
15.272000,0.112245,-3.294906,0.064886,-0.026294,-7.206938,-7.206938,-548.152695,-8.184522,0.442066,-527.143102,-8.156498,0.289068
15.276000,0.125224,-2.079461,0.077882,-0.025983,-7.156374,-7.156374,-548.180498,-7.813059,0.529686,-527.169467,-7.671635,0.262458
15.280000,0.142550,-0.478032,0.095250,-0.025602,-7.096368,-7.096368,-548.210411,-7.447263,0.437489,-527.198517,-7.317276,0.238344
15.284000,0.155659,-0.127025,0.108396,-0.025168,-6.857375,-6.857375,-548.245021,-7.250200,0.099320,-527.233128,-7.172076,0.120886
15.288000,0.177098,-0.366179,0.129852,-0.024649,-6.390447,-6.390447,-548.266209,-7.128409,0.022525,-527.255562,-7.075000,-0.073813
15.292000,0.188722,-0.815839,0.141487,-0.024083,-5.990446,-5.990446,-548.299573,-6.779707,-0.000876,-527.287392,-6.675660,-0.316711
15.296000,0.204377,-1.529481,0.157179,-0.023454,-5.476487,-5.476487,-548.322679,-6.636787,0.412959,-527.309827,-6.483179,0.182898
15.300000,0.223045,-2.596442,0.175864,-0.022751,-4.842258,-4.842258,-548.347894,-6.356173,0.595044,-527.333891,-6.147485,0.251198
15.304000,0.237689,-2.177526,0.190539,-0.021989,-4.489681,-4.489681,-548.370232,-5.943380,0.791209,-527.355558,-5.746113,0.436777
15.308000,0.249181,-1.393935,0.202072,-0.021180,-4.221805,-4.221805,-548.389215,-5.404653,0.858526,-527.374541,-5.271093,0.745535
15.312000,0.260302,-0.395812,0.213243,-0.020327,-3.980216,-3.980216,-548.389215,-5.404653,0.858526,-527.374541,-5.271093,0.745535
15.316000,0.274852,0.715244,0.227854,-0.019416,-3.697555,-3.697555,-548.424785,-4.562427,0.425182,-527.408960,-4.465438,0.410854
15.320000,0.292085,0.253014,0.245109,-0.018436,-3.093276,-3.093276,-548.442329,-4.128827,0.259417,-527.426601,-4.104944,0.203434
15.324000,0.304678,-0.374520,0.257742,-0.017405,-2.499932,-2.499932,-548.456615,-3.828586,0.279494,-527.440503,-3.774428,0.099833
15.328000,0.312264,-0.964030,0.265359,-0.016343,-1.963343,-1.963343,-548.468311,-3.593443,0.739091,-527.452870,-3.446861,0.581514
15.332000,0.317837,-2.381380,0.270960,-0.015259,-1.302939,-1.302939,-548.468311,-3.593443,0.739091,-527.452870,-3.446861,0.581514
15.336000,0.327605,-3.042113,0.280791,-0.014136,-0.707609,-0.707609,-548.482980,-2.914695,0.671773,-527.466293,-2.856849,0.668496
15.340000,0.333843,-2.335186,0.287058,-0.012988,-0.379402,-0.379402,-548.497169,-2.065427,1.142740,-527.479715,-1.992954,1.022925
15.344000,0.341617,-1.529157,0.294890,-0.011808,-0.039096,-0.039096,-548.501579,-1.326301,1.057332,-527.483550,-1.205697,0.822263
15.348000,0.352773,-0.149062,0.306122,-0.010584,0.259031,0.259031,-548.504168,-0.905462,0.808968,-527.485755,-0.784910,0.624867
15.352000,0.359403,-0.164330,0.312794,-0.009333,0.748324,0.748324,-548.505127,-0.472399,0.717831,-527.486810,-0.443709,0.563964
15.356000,0.360441,-0.082988,0.313870,-0.008077,1.155444,1.155444,-548.504647,-0.075689,0.586355,-527.486043,-0.021782,0.503823
15.360000,0.359058,-1.784868,0.312529,-0.006827,1.834952,1.834952,-548.503689,0.163821,0.943183,-527.484700,0.221540,0.889432
15.364000,0.357186,-2.129250,0.310680,-0.005584,2.275199,2.275199,-548.500717,0.532484,1.029575,-527.481633,0.582653,0.919069
15.368000,0.358100,-1.608205,0.311631,-0.004338,2.603157,2.603157,-548.496019,0.947470,1.420526,-527.476455,1.051553,1.225199
15.372000,0.356007,-1.904734,0.309583,-0.003100,3.031441,3.031441,-548.489499,1.451511,1.361639,-527.469073,1.563403,1.157576
15.376000,0.357012,-1.471484,0.310638,-0.001857,3.374287,3.374287,-548.481350,1.837843,1.246751,-527.461211,1.915258,1.049302
15.380000,0.356506,-1.044114,0.310170,-0.000616,3.699233,3.699233,-548.471667,2.313550,1.170306,-527.451241,2.354969,1.037183
15.384000,0.358820,-2.059675,0.312529,0.000634,4.306481,4.306481,-548.459970,2.721697,1.073804,-527.439448,2.772009,0.982962
15.388000,0.359842,-2.062614,0.313594,0.001888,4.727425,4.727425,-548.446452,3.012173,1.087260,-527.425163,3.118804,0.941492
15.392000,0.355814,-2.313503,0.309598,0.003127,5.124604,5.124604,-548.429866,3.522957,1.242739,-527.408193,3.658585,1.034780
15.396000,0.351924,-2.842890,0.305761,0.004350,5.566047,5.566047,-548.413280,3.953592,1.285249,-527.390840,4.116504,1.037999
15.400000,0.346237,-3.119303,0.300120,0.005550,5.935494,5.935494,-548.397940,4.300653,1.259626,-527.375308,4.369195,1.145651
15.404000,0.340348,-2.630691,0.294262,0.006727,6.164677,6.164677,-548.378094,4.788627,1.221574,-527.354887,4.879880,1.033671
15.408000,0.338491,-2.594356,0.292455,0.007897,6.517015,6.517015,-548.354797,5.249717,1.146088,-527.330919,5.413026,0.932359
15.412000,0.336539,-2.859185,0.290554,0.009059,6.916943,6.916943,-548.332746,5.557194,1.026859,-527.308580,5.625360,0.908210
15.416000,0.334598,-2.555251,0.288640,0.010214,7.217536,7.217536,-548.309928,5.853448,1.041798,-527.285762,5.948701,0.878360
15.420000,0.326451,-2.680536,0.280526,0.011336,7.506147,7.506147,-548.283562,6.248340,1.029823,-527.258918,6.392433,0.856756
15.424000,0.317892,-3.008931,0.272010,0.012424,7.813397,7.813397,-548.253362,6.586573,1.044348,-527.227855,6.727635,0.725859
15.428000,0.311535,-2.544675,0.265688,0.013487,8.004004,8.004004,-548.227380,6.832499,1.166737,-527.201393,6.963355,0.865894
15.432000,0.305728,-1.928724,0.259907,0.014526,8.167794,8.167794,-548.199194,7.217227,1.017765,-527.171768,7.308297,0.873427
15.436000,0.296100,-2.036124,0.250316,0.015528,8.396381,8.396381,-548.169473,7.488732,0.772803,-527.142910,7.512727,0.744743
15.440000,0.288011,-2.675469,0.242253,0.016497,8.723232,8.723232,-548.136013,7.694062,0.793338,-527.109546,7.692269,0.778657
15.444000,0.280132,-3.423459,0.234394,0.017434,9.060801,9.060801,-548.101211,7.992043,0.696631,-527.074648,7.958951,0.698626
15.448000,0.269423,-3.883707,0.223715,0.018329,9.301719,9.301719,-548.070914,8.203003,0.916797,-527.044352,8.266118,0.789022
15.452000,0.258529,-3.829073,0.212849,0.019180,9.438743,9.438743,-548.033236,8.530259,0.931983,-527.006194,8.548634,0.761027
15.456000,0.249362,-3.034314,0.203714,0.019995,9.458845,9.458845,-548.002365,8.706221,0.930223,-526.975035,8.768651,0.936049
15.460000,0.244508,-1.833562,0.198881,0.020791,9.455268,9.455268,-547.962577,8.955799,0.725351,-526.935439,8.991079,0.686960
15.464000,0.239246,-0.732838,0.193644,0.021565,9.457040,9.457040,-547.932089,9.068544,0.552852,-526.903418,9.123662,0.524695
15.468000,0.228032,-1.200062,0.182445,0.022295,9.639251,9.639251,-547.896328,9.121358,0.465196,-526.867561,9.188674,0.318009
15.472000,0.218938,-1.383982,0.173359,0.022989,9.786854,9.786854,-547.851555,9.230294,0.362115,-526.824322,9.192946,0.343948
15.476000,0.201546,-2.610828,0.155974,0.023612,9.989568,9.989568,-547.819150,9.297862,0.526384,-526.791341,9.334296,0.549177
15.480000,0.179785,-3.836078,0.134225,0.024149,10.111368,10.111368,-547.779266,9.482892,0.498968,-526.752033,9.519447,0.447125
15.484000,0.175626,-3.756791,0.130086,0.024670,10.217335,10.217335,-547.743218,9.661113,0.611561,-526.715697,9.652241,0.518832
15.488000,0.156950,-3.443599,0.111428,0.025115,10.085047,10.085047,-547.743218,9.661113,0.611561,-526.715697,9.652241,0.518832
15.492000,0.149687,-1.985631,0.104190,0.025532,9.885787,9.885787,-547.684447,9.872929,0.401613,-526.656255,9.907678,0.323288
15.496000,0.135489,0.631113,0.089997,0.025892,9.387622,9.387622,-547.654055,9.841207,0.507110,-526.625096,9.999735,0.350422
15.500000,0.124801,0.528922,0.079317,0.026209,9.379938,9.379938,-547.585314,9.771017,0.090044,-526.555012,9.910373,-0.103025
15.504000,0.118807,0.064855,0.073312,0.026503,9.482075,9.482075,-547.546581,9.497165,-0.191260,-526.515896,9.593581,-0.400667
15.508000,0.101679,-1.429958,0.056155,0.026727,9.603320,9.603320,-547.502383,9.496745,-0.207912,-526.472369,9.454700,-0.129412
15.512000,0.091694,-1.850234,0.046166,0.026912,9.614904,9.614904,-547.465759,9.559573,-0.054595,-526.436225,9.554602,-0.040653
15.516000,0.068169,-0.745899,0.022649,0.027003,9.174419,9.174419,-547.431244,9.577978,0.020288,-526.402381,9.505116,0.114703
15.520000,0.049883,-0.290305,0.004362,0.027020,8.883193,8.883193,-547.396059,9.486575,0.242155,-526.367291,9.390229,0.364233
15.524000,0.037104,-0.031697,-0.008427,0.026986,8.674800,8.674800,-547.351286,9.328661,-0.234392,-526.323765,9.164602,-0.007552
15.528000,0.015316,1.456799,-0.030235,0.026865,8.120762,8.120762,-547.319456,9.137703,-0.419852,-526.291743,8.912622,-0.214360
15.532000,0.005642,1.975605,-0.039931,0.026706,7.864300,7.864300,-547.289064,8.907232,-0.482268,-526.261830,8.928763,-0.263023
15.536000,-0.007656,1.233575,-0.053239,0.026493,7.761533,7.761533,-547.289064,8.907232,-0.482268,-526.261830,8.928763,-0.263023
15.540000,-0.026568,-0.197002,-0.072199,0.026204,7.683355,7.683355,-547.243524,8.446373,-0.569450,-526.213222,8.432865,-0.483099
15.544000,-0.039850,-0.882641,-0.085505,0.025862,7.529089,7.529089,-547.216871,8.240960,-0.627135,-526.189541,8.162808,-0.543459
15.548000,-0.051561,-0.430334,-0.097229,0.025473,7.185108,7.185108,-547.153882,7.933890,-0.335701,-526.126360,7.932046,-0.403577
15.552000,-0.063892,0.952835,-0.109574,0.025035,6.659387,6.659387,-547.120326,7.644381,-0.260795,-526.092421,7.739250,-0.224783
15.556000,-0.083380,1.306514,-0.129086,0.024518,6.197299,6.197299,-547.094440,7.525119,-0.621184,-526.063947,7.483736,-0.518460
15.560000,-0.093429,2.032731,-0.139154,0.023962,5.772130,5.772130,-547.094440,7.525119,-0.621184,-526.063947,7.483736,-0.518460
15.564000,-0.105633,2.279844,-0.151405,0.023356,5.386279,5.386279,-547.058391,7.033747,-0.558095,-526.029528,7.029981,-0.643411
15.568000,-0.121131,1.382654,-0.166926,0.022688,5.135552,5.135552,-547.015919,6.417309,-0.966862,-525.987631,6.446712,-1.045510
15.572000,-0.132168,0.598447,-0.177999,0.021976,4.904582,4.904582,-546.993293,5.956231,-0.853305,-525.964813,5.989282,-1.010670
15.576000,-0.148102,0.175345,-0.193980,0.021200,4.532571,4.532571,-546.974310,5.661211,-0.819992,-525.945638,5.731722,-0.912574
15.580000,-0.154866,0.311165,-0.200771,0.020397,4.166987,4.166987,-546.948520,5.271200,-0.578339,-525.920040,5.259760,-0.489095
15.584000,-0.168256,1.234220,-0.214204,0.019541,3.570400,3.570400,-546.930208,4.943960,-0.685833,-525.902016,4.889326,-0.631511
15.588000,-0.180156,2.003174,-0.226139,0.018636,3.002476,3.002476,-546.912759,4.564286,-0.690048,-525.883992,4.498108,-0.582214
15.592000,-0.186956,2.455012,-0.232978,0.017704,2.540728,2.540728,-546.893968,4.092179,-0.874802,-525.866159,4.038591,-0.765513
15.596000,-0.188443,1.928265,-0.234512,0.016766,2.307009,2.307009,-546.883038,3.767337,-1.247721,-525.855613,3.695395,-1.025138
15.600000,-0.196980,1.827345,-0.243082,0.015794,1.905310,1.905310,-546.883038,3.767337,-1.247721,-525.855613,3.695395,-1.025138
15.604000,-0.206612,1.138890,-0.252773,0.014783,1.577457,1.577457,-546.860412,2.948710,-0.981945,-525.833370,2.897553,-0.909126
15.608000,-0.214040,0.261908,-0.260223,0.013742,1.298851,1.298851,-546.850633,2.572818,-1.047395,-525.823879,2.524718,-0.925489
15.612000,-0.222033,0.199425,-0.268253,0.012669,0.864383,0.864383,-546.850633,2.572818,-1.047395,-525.823879,2.524718,-0.925489
15.616000,-0.233194,0.873888,-0.279467,0.011551,0.251856,0.251856,-546.836060,1.820196,-0.861114,-525.809689,1.799162,-0.678930
15.620000,-0.237907,1.255263,-0.284201,0.010414,-0.239258,-0.239258,-546.830691,1.395340,-0.887883,-525.804800,1.338319,-0.780696
15.624000,-0.235382,2.048513,-0.281720,0.009287,-0.710575,-0.710575,-546.827815,0.950141,-1.160563,-525.802499,0.825103,-0.955713
15.628000,-0.237126,1.758410,-0.283512,0.008153,-1.051326,-1.051326,-546.826568,0.468713,-1.112296,-525.801252,0.442319,-1.105883
15.632000,-0.241782,0.166067,-0.288212,0.007000,-1.211697,-1.211697,-546.826760,0.157239,-1.432682,-525.801540,0.121284,-1.275972
15.636000,-0.239822,-0.081571,-0.286283,0.005855,-1.518626,-1.518626,-546.829061,-0.327713,-1.162355,-525.804704,-0.436102,-1.011833
15.640000,-0.248001,-0.850626,-0.294514,0.004677,-1.869524,-1.869524,-546.831746,-0.561434,-1.036482,-525.807388,-0.632913,-0.901466
15.644000,-0.247885,-0.512246,-0.294419,0.003499,-2.308658,-2.308658,-546.835964,-0.905698,-0.998675,-525.811894,-0.976171,-0.814907
15.648000,-0.242448,0.287809,-0.289017,0.002343,-2.755561,-2.755561,-546.841621,-1.234841,-1.048061,-525.817934,-1.316933,-0.899809
15.652000,-0.237663,0.868378,-0.284266,0.001206,-3.166789,-3.166789,-546.846989,-1.454374,-1.372868,-525.823591,-1.554061,-1.189165
15.656000,-0.231833,0.523676,-0.278459,0.000092,-3.400507,-3.400507,-546.854468,-1.812456,-1.528756,-525.831836,-1.952704,-1.319788
15.660000,-0.229042,0.153820,-0.275707,-0.001010,-3.663023,-3.663023,-546.863863,-2.215860,-1.555818,-525.841519,-2.322086,-1.357078
15.664000,-0.231829,-0.569170,-0.278533,-0.002125,-3.936115,-3.936115,-546.874218,-2.560643,-1.397265,-525.851778,-2.561143,-1.301452
15.668000,-0.232528,-1.334245,-0.279261,-0.003242,-4.177832,-4.177832,-546.887544,-2.918288,-1.106231,-525.865296,-2.974336,-1.083839
15.672000,-0.228322,-1.479430,-0.275095,-0.004342,-4.460776,-4.460776,-546.901733,-3.305991,-1.060358,-525.880636,-3.313703,-1.030367
15.676000,-0.228686,-1.595893,-0.275496,-0.005444,-4.803936,-4.803936,-546.901733,-3.305991,-1.060358,-525.880636,-3.313703,-1.030367
15.680000,-0.225982,-0.936319,-0.272821,-0.006535,-5.238639,-5.238639,-546.932221,-3.771005,-1.105300,-525.910165,-3.819301,-0.952559
15.684000,-0.218185,0.183800,-0.265044,-0.007595,-5.680291,-5.680291,-546.950437,-4.169530,-1.092845,-525.928285,-4.152875,-1.049764
15.688000,-0.213155,0.357253,-0.260052,-0.008636,-5.987935,-5.987935,-546.965969,-4.418011,-1.284095,-525.944009,-4.401933,-1.344161
15.692000,-0.206072,-0.073059,-0.252995,-0.009648,-6.158997,-6.158997,-546.987157,-4.817249,-1.354895,-525.965005,-4.852137,-1.361148
15.696000,-0.201647,-0.630817,-0.248613,-0.010642,-6.334794,-6.334794,-547.011125,-5.265786,-1.176099,-525.989549,-5.254932,-1.151326
15.700000,-0.200912,-1.146910,-0.247922,-0.011634,-6.561059,-6.561059,-547.032218,-5.485198,-1.162947,-526.010161,-5.446664,-1.123095
15.704000,-0.194290,-2.015237,-0.241321,-0.012599,-6.647951,-6.647951,-547.032218,-5.485198,-1.162947,-526.010161,-5.446664,-1.123095
15.708000,-0.190398,-1.923793,-0.237468,-0.013549,-6.925962,-6.925962,-547.065006,-5.826249,-0.817642,-526.043238,-5.844665,-0.746618
15.712000,-0.190647,-1.848687,-0.237732,-0.014500,-7.250954,-7.250954,-547.083510,-5.994960,-0.962398,-526.062604,-5.962608,-0.951982
15.716000,-0.178791,-1.350354,-0.225892,-0.015403,-7.487248,-7.487248,-547.127612,-6.317736,-0.991819,-526.105460,-6.320182,-1.011729
15.720000,-0.170538,-0.334881,-0.217660,-0.016274,-7.844049,-7.844049,-547.155703,-6.624784,-1.028571,-526.133455,-6.607840,-1.037711
15.724000,-0.170543,-0.597697,-0.217696,-0.017145,-8.082811,-8.082811,-547.155703,-6.624784,-1.028571,-526.133455,-6.607840,-1.037711
15.728000,-0.161885,-0.689981,-0.209060,-0.017981,-8.235271,-8.235271,-547.210064,-6.970309,-1.344819,-526.188103,-7.001811,-1.365297
15.732000,-0.162215,-1.066589,-0.209407,-0.018819,-8.447639,-8.447639,-547.243236,-7.382873,-1.135707,-526.221467,-7.443977,-1.042018
15.736000,-0.153234,-1.696718,-0.200471,-0.019621,-8.493896,-8.493896,-547.271039,-7.586826,-0.991651,-526.250325,-7.672800,-0.894934
15.740000,-0.147842,-1.505852,-0.195101,-0.020401,-8.715543,-8.715543,-547.306608,-7.882126,-0.902731,-526.286182,-7.941657,-0.772873
15.744000,-0.140412,-1.527053,-0.187702,-0.021152,-8.867157,-8.867157,-547.339781,-8.100514,-0.608123,-526.319546,-8.153026,-0.614155
15.748000,-0.131944,-1.057634,-0.179257,-0.021869,-9.078648,-9.078648,-547.375254,-8.241956,-0.772015,-526.354253,-8.229636,-0.647837
15.752000,-0.119088,-1.494580,-0.166413,-0.022534,-9.066581,-9.066581,-547.405454,-8.394932,-0.751362,-526.384644,-8.457145,-0.700145
15.756000,-0.115186,-1.624221,-0.162532,-0.023185,-9.209255,-9.209255,-547.441599,-8.589539,-0.851910,-526.420981,-8.650076,-0.659276
15.760000,-0.102396,-1.792184,-0.149763,-0.023784,-9.222169,-9.222169,-547.473621,-8.681875,-0.617042,-526.453098,-8.716743,-0.581351
15.764000,-0.097186,-1.458902,-0.144563,-0.024362,-9.404359,-9.404359,-547.473621,-8.681875,-0.617042,-526.453098,-8.716743,-0.581351
15.768000,-0.084943,-1.439739,-0.132331,-0.024891,-9.432867,-9.432867,-547.545430,-8.872262,-0.538930,-526.524716,-8.899913,-0.570875
15.772000,-0.072379,-1.352084,-0.119778,-0.025370,-9.452836,-9.452836,-547.588190,-8.973450,-0.639256,-526.568339,-9.050789,-0.659951
15.776000,-0.065188,-1.375335,-0.112602,-0.025821,-9.509153,-9.509153,-547.615706,-9.069393,-0.597409,-526.596621,-9.090352,-0.493095
15.780000,-0.052893,-1.383694,-0.100315,-0.026222,-9.490702,-9.490702,-547.665656,-9.177917,-0.481237,-526.648393,-9.145235,-0.465728
15.784000,-0.040059,-0.554573,-0.087491,-0.026572,-9.591505,-9.591505,-547.696815,-9.241538,-0.331349,-526.677060,-9.169429,-0.441347
15.788000,-0.026260,-1.357801,-0.073698,-0.026867,-9.385250,-9.385250,-547.733343,-9.354511,-0.297859,-526.712149,-9.193130,-0.411439
15.792000,-0.026260,-1.357801,-0.073707,-0.027162,-9.481173,-9.481173,-547.770734,-9.321430,-0.307762,-526.749444,-9.245973,-0.642831
15.796000,0.007201,-1.740080,-0.040248,-0.027323,-9.067006,-9.067006,-547.801317,-9.330218,-0.062298,-526.778878,-9.136394,-0.391457
15.800000,0.015595,-1.957744,-0.031852,-0.027450,-8.970648,-8.970648,-547.801317,-9.330218,-0.062298,-526.778878,-9.136394,-0.391457
15.804000,0.025763,-0.680729,-0.021677,-0.027537,-9.093832,-9.093832,-547.851555,-9.205162,-0.427453,-526.831129,-9.104223,-0.618366
15.808000,0.036268,-0.674032,-0.011175,-0.027581,-8.983464,-8.983464,-547.908504,-8.931050,-0.079390,-526.885873,-8.930140,-0.077103
15.812000,0.052925,-1.047579,0.005507,-0.027559,-8.712628,-8.712628,-547.948292,-8.782600,-0.364722,-526.927098,-8.953080,-0.276188
15.816000,0.064573,-1.371895,0.017161,-0.027491,-8.495326,-8.495326,-547.985491,-9.062395,-0.013237,-526.964297,-9.069800,0.115235
15.820000,0.076303,-0.908156,0.028872,-0.027375,-8.396105,-8.396105,-548.019910,-8.872837,0.142873,-526.997278,-8.743439,0.069873
15.824000,0.090807,-1.735532,0.043401,-0.027202,-8.024682,-8.024682,-548.048768,-8.513197,0.276545,-527.026136,-8.502229,0.121543
15.828000,0.104514,-2.322212,0.057138,-0.026973,-7.685817,-7.685817,-548.085487,-8.566049,0.362385,-527.063048,-8.502972,0.169965
15.832000,0.116159,-1.399804,0.068780,-0.026698,-7.613510,-7.613510,-548.114441,-8.417724,0.571996,-527.092577,-8.352671,0.326410
15.836000,0.119326,-1.135700,0.071962,-0.026410,-7.526667,-7.526667,-548.153845,-7.804830,0.256699,-527.130351,-7.764632,0.274084
15.840000,0.138207,0.700106,0.090903,-0.026046,-7.493288,-7.493288,-548.182032,-7.691437,0.250085,-527.159305,-7.709745,0.165340
15.844000,0.157047,1.522624,0.109752,-0.025607,-7.264251,-7.264251,-548.216738,-7.603493,0.164778,-527.194299,-7.675522,0.134731
15.848000,0.163439,0.607851,0.116150,-0.025143,-6.880975,-6.880975,-548.240611,-7.433460,0.019021,-527.217884,-7.492654,-0.009018
15.852000,0.173282,0.413687,0.126010,-0.024639,-6.565827,-6.565827,-548.269853,-7.349972,0.160004,-527.246742,-7.318213,0.163002
15.856000,0.182835,-0.843029,0.135576,-0.024097,-6.061147,-6.061147,-548.299957,-7.203555,0.517404,-527.277421,-7.126216,0.376779
15.860000,0.191595,-0.068805,0.144354,-0.023519,-5.899776,-5.899776,-548.322871,-6.967681,0.626916,-527.299856,-6.845562,0.449712
